id,player_name,team,position,combo,stat_type,line_score,flash_sale_line,odds_type,is_taco,discount_pct,is_promo,projection_type,description,start_time,status
10448311,Onyeka Okongwu,ATL,F-C,False,Pts+Asts,18.5,,standard,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10448344,P.J. Washington,DAL,F,False,Pts+Rebs,18.5,,standard,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10448948,Daniel Gafford,DAL,F-C,False,Pts+Rebs+Asts,18.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10449024,Onyeka Okongwu,ATL,F-C,False,Points,18.5,,demon,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10449044,P.J. Washington,DAL,F,False,Pts+Rebs+Asts,18.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10461136,Jonathan Kuminga,ATL,F,False,Pts+Rebs,18.5,,standard,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10461302,Klay Thompson,DAL,G,False,Pts+Rebs+Asts,18.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10462881,Cooper Flagg,DAL,F,False,Fantasy Score,18.5,,standard,False,,False,Fantasy Score,ATL 1H,2026-03-10T19:40:00.000-04:00,pre_game
10464344,Naji Marshall,DAL,F,False,Pts+Rebs+Asts,18.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10464862,Jonathan Kuminga,ATL,F,False,Pts+Rebs+Asts,18.5,,goblin,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10467656,Daniel Gafford,DAL,F-C,False,Pts+Rebs,18.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10467660,Jock Landale,ATL,C,False,Pts+Rebs,18.5,,demon,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10467667,Max Christie,DAL,G,False,Pts+Rebs,18.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10467673,Onyeka Okongwu,ATL,F-C,False,Pts+Rebs,18.5,,goblin,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10467821,CJ McCollum,ATL,G,False,Pts+Asts,18.5,,goblin,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10448198,Jalen Johnson,ATL,F,False,Rebs+Asts,18,,standard,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10448279,Nickeil Alexander-Walker,ATL,G,False,Points,18,,standard,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10448074,CJ McCollum,ATL,G,False,Points,17.5,,standard,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10448159,Dyson Daniels,ATL,G,False,Pts+Asts,17.5,,standard,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10448184,Jalen Johnson,ATL,F,False,FG Attempted,17.5,,standard,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10448252,Max Christie,DAL,G,False,Pts+Rebs+Asts,17.5,,standard,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10451381,Jalen Johnson,ATL,F,False,Points,17.5,,goblin,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10452119,Cooper Flagg,DAL,F,False,Points,17.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10456933,Naji Marshall,DAL,F,False,Pts+Rebs,17.5,,standard,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10457263,Brandon Williams,DAL,G,False,Pts+Rebs+Asts,17.5,,standard,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10459953,Jonathan Kuminga,ATL,F,False,Points,17.5,,demon,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10460006,Brandon Williams,DAL,G,False,Points,17.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10461993,Naji Marshall,DAL,F,False,Points,17.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10462876,Onyeka Okongwu,ATL,F-C,False,Fantasy Score,17.5,,standard,False,,False,Fantasy Score,DAL 1H,2026-03-10T19:40:00.000-04:00,pre_game
10464603,Naji Marshall,DAL,F,False,Pts+Rebs+Asts,17.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10467658,Jock Landale,ATL,C,False,Pts+Rebs,17.5,,demon,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10467822,CJ McCollum,ATL,G,False,Pts+Rebs,17.5,,goblin,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10448134,Daniel Gafford,DAL,F-C,False,Pts+Rebs+Asts,16.5,,standard,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10448221,Khris Middleton,DAL,F,False,Pts+Rebs+Asts,16.5,,standard,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10448985,Khris Middleton,DAL,F,False,Points,16.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10449025,Onyeka Okongwu,ATL,F-C,False,Points,16.5,,demon,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10449039,P.J. Washington,DAL,F,False,Points,16.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10461015,Nickeil Alexander-Walker,ATL,G,False,Points,16.5,,goblin,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10461135,Jonathan Kuminga,ATL,F,False,Pts+Asts,16.5,,standard,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10461300,Klay Thompson,DAL,G,False,Pts+Rebs+Asts,16.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10461416,Jalen Johnson,ATL,F,False,Rebs+Asts,16.5,,goblin,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10461424,Max Christie,DAL,G,False,Pts+Rebs+Asts,16.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10461560,CJ McCollum,ATL,G,False,Points,16.5,,goblin,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10462870,Dyson Daniels,ATL,G,False,Fantasy Score,16.5,,standard,False,,False,Fantasy Score,DAL 1H,2026-03-10T19:40:00.000-04:00,pre_game
10462874,Nickeil Alexander-Walker,ATL,G,False,Fantasy Score,16.5,,standard,False,,False,Fantasy Score,DAL 1H,2026-03-10T19:40:00.000-04:00,pre_game
10464755,Onyeka Okongwu,ATL,F-C,False,Pts+Asts,16.5,,goblin,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10467659,Jock Landale,ATL,C,False,Pts+Rebs,16.5,,demon,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10467823,CJ McCollum,ATL,G,False,Pts+Rebs,16.5,,goblin,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10467828,Khris Middleton,DAL,F,False,Pts+Rebs,16.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10448133,Daniel Gafford,DAL,F-C,False,Pts+Rebs,15.5,,standard,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10448309,Onyeka Okongwu,ATL,F-C,False,Points,15.5,,standard,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10448775,Cooper Flagg,DAL,F,False,Pts+Rebs+Asts,15.5,,standard,False,,False,Single Stat,ATL 1H,2026-03-10T19:40:00.000-04:00,pre_game
10448919,CJ McCollum,ATL,G,False,Points,15.5,,goblin,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10448958,Dyson Daniels,ATL,G,False,Points,15.5,,demon,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10448964,Dyson Daniels,ATL,G,False,Rebs+Asts,15.5,,demon,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10448981,Jalen Johnson,ATL,F,False,Rebs+Asts,15.5,,goblin,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10448997,Max Christie,DAL,G,False,Points,15.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10449001,Max Christie,DAL,G,False,Pts+Rebs+Asts,15.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10449010,Nickeil Alexander-Walker,ATL,G,False,Points,15.5,,goblin,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10456932,Naji Marshall,DAL,F,False,Pts+Asts,15.5,,standard,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10461282,Brandon Williams,DAL,G,False,Pts+Rebs+Asts,15.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10461412,Daniel Gafford,DAL,F-C,False,Pts+Rebs+Asts,15.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10461413,Dyson Daniels,ATL,G,False,Pts+Asts,15.5,,goblin,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10462867,CJ McCollum,ATL,G,False,Fantasy Score,15.5,,standard,False,,False,Fantasy Score,DAL 1H,2026-03-10T19:40:00.000-04:00,pre_game
10467675,P.J. Washington,DAL,F,False,Pts+Rebs,15.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10448251,Max Christie,DAL,G,False,Pts+Rebs,15,,standard,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10448073,CJ McCollum,ATL,G,False,Points,14.5,,goblin,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10448116,Cooper Flagg,DAL,F,False,Two Pointers Attempted,14.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10448131,Daniel Gafford,DAL,F-C,False,Points,14.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10448158,Dyson Daniels,ATL,G,False,Points,14.5,,demon,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10448218,Khris Middleton,DAL,F,False,Points,14.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10448248,Max Christie,DAL,G,False,Points,14.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10448250,Max Christie,DAL,G,False,Pts+Asts,14.5,,standard,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10448278,Nickeil Alexander-Walker,ATL,G,False,Points,14.5,,goblin,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10448341,P.J. Washington,DAL,F,False,Points,14.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10448343,P.J. Washington,DAL,F,False,Pts+Asts,14.5,,standard,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10448370,Zaccharie Risacher,ATL,F,False,Points,14.5,,demon,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10448938,Cooper Flagg,DAL,F,False,Rebs+Asts,14.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10448950,Daniel Gafford,DAL,F-C,False,Pts+Rebs+Asts,14.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10448977,Jalen Johnson,ATL,F,False,Rebounds,14.5,,demon,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10451378,Dyson Daniels,ATL,G,False,Pts+Rebs,14.5,,goblin,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10452122,Dyson Daniels,ATL,G,False,Pts+Asts,14.5,,goblin,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10452175,Onyeka Okongwu,ATL,F-C,False,Pts+Asts,14.5,,goblin,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10452184,Zaccharie Risacher,ATL,F,False,Pts+Asts,14.5,,demon,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10452186,Zaccharie Risacher,ATL,F,False,Pts+Rebs,14.5,,demon,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10452216,Daniel Gafford,DAL,F-C,False,Pts+Asts,14.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10452224,Khris Middleton,DAL,F,False,Pts+Rebs+Asts,14.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10452229,Max Christie,DAL,G,False,Pts+Rebs+Asts,14.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10452231,P.J. Washington,DAL,F,False,Pts+Rebs,14.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10452242,Onyeka Okongwu + Daniel Gafford,ATL/DAL,F-C,True,Rebounds (Combo),14.5,,standard,False,,False,Single Stat,DAL/ATL,2026-03-10T19:40:00.000-04:00,pre_game
10457871,Brandon Williams,DAL,G,False,Points,14.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10457876,Klay Thompson,DAL,G,False,Points,14.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10458341,Jock Landale,ATL,C,False,Points,14.5,,demon,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10458365,Naji Marshall,DAL,F,False,Points,14.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10458484,Brandon Williams,DAL,G,False,Pts+Rebs+Asts,14.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10458492,Naji Marshall,DAL,F,False,Pts+Asts,14.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10458496,Naji Marshall,DAL,F,False,Pts+Rebs,14.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10459560,P.J. Washington,DAL,F,False,Pts+Rebs+Asts,14.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10461112,Brandon Williams,DAL,G,False,Pts+Asts,14.5,,standard,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10461301,Klay Thompson,DAL,G,False,Pts+Rebs+Asts,14.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10463009,Jalen Johnson,ATL,F,False,Rebs+Asts,14.5,,goblin,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10464751,Jock Landale,ATL,C,False,Pts+Rebs+Asts,14.5,,standard,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10467665,Khris Middleton,DAL,F,False,Pts+Rebs,14.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10448201,Jalen Johnson,ATL,F,False,Two Pointers Attempted,13.5,,standard,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10448219,Khris Middleton,DAL,F,False,Pts+Asts,13.5,,standard,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10448220,Khris Middleton,DAL,F,False,Pts+Rebs,13.5,,standard,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10448273,Nickeil Alexander-Walker,ATL,G,False,FG Attempted,13.5,,standard,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10448770,CJ McCollum,ATL,G,False,Pts+Rebs+Asts,13.5,,standard,False,,False,Single Stat,DAL 1H,2026-03-10T19:40:00.000-04:00,pre_game
10448805,Nickeil Alexander-Walker,ATL,G,False,Pts+Rebs+Asts,13.5,,standard,False,,False,Single Stat,DAL 1H,2026-03-10T19:40:00.000-04:00,pre_game
10448810,Onyeka Okongwu,ATL,F-C,False,Pts+Rebs+Asts,13.5,,standard,False,,False,Single Stat,DAL 1H,2026-03-10T19:40:00.000-04:00,pre_game
10448957,Dyson Daniels,ATL,G,False,Points,13.5,,demon,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10448963,Dyson Daniels,ATL,G,False,Rebs+Asts,13.5,,demon,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10452241,Dyson Daniels + Daniel Gafford,ATL/DAL,G,True,Rebounds (Combo),13.5,,standard,False,,False,Single Stat,DAL/ATL,2026-03-10T19:40:00.000-04:00,pre_game
10452243,Onyeka Okongwu + P.J. Washington,ATL/DAL,F-C,True,Rebounds (Combo),13.5,,standard,False,,False,Single Stat,DAL/ATL,2026-03-10T19:40:00.000-04:00,pre_game
10458350,Jonathan Kuminga,ATL,F,False,Points,13.5,,standard,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10460959,CJ McCollum,ATL,G,False,FG Attempted,13.5,,standard,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10461113,Brandon Williams,DAL,G,False,Pts+Rebs,13.5,,standard,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10461411,Daniel Gafford,DAL,F-C,False,Pts+Rebs,13.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10461423,Max Christie,DAL,G,False,Pts+Rebs,13.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10464666,Cooper Flagg,DAL,F,False,Rebs+Asts,13.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10464750,Jock Landale,ATL,C,False,Pts+Rebs,13.5,,standard,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10467655,Brandon Williams,DAL,G,False,Pts+Rebs+Asts,13.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10467670,Naji Marshall,DAL,F,False,Pts+Rebs,13.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10448340,P.J. Washington,DAL,F,False,Points,12.5,,standard,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10448785,Dyson Daniels,ATL,G,False,Pts+Rebs+Asts,12.5,,standard,False,,False,Single Stat,DAL 1H,2026-03-10T19:40:00.000-04:00,pre_game
10448788,Jalen Johnson,ATL,F,False,Points,12.5,,standard,False,,False,Single Stat,DAL 1H,2026-03-10T19:40:00.000-04:00,pre_game
10448937,Cooper Flagg,DAL,F,False,Rebs+Asts,12.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10448976,Jalen Johnson,ATL,F,False,Rebounds,12.5,,demon,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10448984,Khris Middleton,DAL,F,False,Points,12.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10449026,Onyeka Okongwu,ATL,F-C,False,Points,12.5,,goblin,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10449032,Onyeka Okongwu,ATL,F-C,False,Rebs+Asts,12.5,,demon,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10456472,Dyson Daniels,ATL,G,False,Rebs+Asts,12.5,,standard,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10460535,Zaccharie Risacher,ATL,F,False,Pts+Rebs+Asts,12.5,,standard,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10461299,Klay Thompson,DAL,G,False,Pts+Rebs+Asts,12.5,,standard,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10461417,Jonathan Kuminga,ATL,F,False,Points,12.5,,goblin,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10461419,Khris Middleton,DAL,F,False,Pts+Rebs,12.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10461422,Max Christie,DAL,G,False,Pts+Asts,12.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10461736,Naji Marshall,DAL,F,False,Points,12.5,,standard,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10462882,Daniel Gafford,DAL,F-C,False,Fantasy Score,12.5,,standard,False,,False,Fantasy Score,ATL 1H,2026-03-10T19:40:00.000-04:00,pre_game
10462885,Naji Marshall,DAL,F,False,Fantasy Score,12.5,,standard,False,,False,Fantasy Score,ATL 1H,2026-03-10T19:40:00.000-04:00,pre_game
10462887,P.J. Washington,DAL,F,False,Fantasy Score,12.5,,standard,False,,False,Fantasy Score,ATL 1H,2026-03-10T19:40:00.000-04:00,pre_game
10467668,Max Christie,DAL,G,False,Pts+Rebs,12.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10467671,Naji Marshall,DAL,F,False,Pts+Rebs,12.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10448113,Cooper Flagg,DAL,F,False,Rebs+Asts,11.5,,standard,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10448157,Dyson Daniels,ATL,G,False,Points,11.5,,standard,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10448183,Jalen Johnson,ATL,F,False,Assists,11.5,,demon,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10448197,Jalen Johnson,ATL,F,False,Rebounds,11.5,,demon,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10448247,Max Christie,DAL,G,False,Points,11.5,,standard,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10448320,Onyeka Okongwu,ATL,F-C,False,Rebounds,11.5,,demon,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10448372,Zaccharie Risacher,ATL,F,False,Pts+Rebs,11.5,,standard,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10448945,Daniel Gafford,DAL,F-C,False,Points,11.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10448953,Daniel Gafford,DAL,F-C,False,Rebs+Asts,11.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10449031,Onyeka Okongwu,ATL,F-C,False,Rebs+Asts,11.5,,demon,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10451389,Onyeka Okongwu,ATL,F-C,False,Points,11.5,,goblin,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10452182,P.J. Washington,DAL,F,False,Points,11.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10457870,Brandon Williams,DAL,G,False,Points,11.5,,standard,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10458337,Daniel Gafford,DAL,F-C,False,Pts+Rebs,11.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10458354,Khris Middleton,DAL,F,False,Pts+Asts,11.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10458355,Khris Middleton,DAL,F,False,Pts+Rebs,11.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10458360,Max Christie,DAL,G,False,Pts+Asts,11.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10458361,Max Christie,DAL,G,False,Pts+Rebs,11.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10459782,Klay Thompson,DAL,G,False,Points,11.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10459952,Jonathan Kuminga,ATL,F,False,Points,11.5,,goblin,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10460967,Onyeka Okongwu,ATL,F-C,False,FG Attempted,11.5,,standard,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10461156,Klay Thompson,DAL,G,False,Pts+Rebs,11.5,,standard,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10461415,Jalen Johnson,ATL,F,False,Points,11.5,,demon,False,,False,Single Stat,DAL 1Q,2026-03-10T19:40:00.000-04:00,pre_game
10461735,Jock Landale,ATL,C,False,Points,11.5,,demon,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10461799,Dyson Daniels,ATL,G,False,Rebs+Asts,11.5,,goblin,False,,False,Single Stat,DAL,2026-03-10T19:40:00.000-04:00,pre_game
10461803,Klay Thompson,DAL,G,False,Pts+Rebs+Asts,11.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10461994,Naji Marshall,DAL,F,False,Points,11.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10462470,Naji Marshall,DAL,F,False,Rebs+Asts,11.5,,demon,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
10462878,Brandon Williams,DAL,G,False,Fantasy Score,11.5,,standard,False,,False,Fantasy Score,ATL 1H,2026-03-10T19:40:00.000-04:00,pre_game
10467171,Naji Marshall,DAL,F,False,Pts+Asts,11.5,,goblin,False,,False,Single Stat,ATL,2026-03-10T19:40:00.000-04:00,pre_game
